iter	Accuracy	Logloss
8376	0.9817514906	0.08032518139
8377	0.9817730355	0.08031724325
8378	0.9817676493	0.08030928607
8379	0.9817730355	0.08030106072
8380	0.9817838079	0.0802917642
8381	0.9817891942	0.0802822596
8382	0.9817945804	0.08027323582
8383	0.9817784217	0.08026404419
8384	0.9817945804	0.08025405416
8385	0.9818161253	0.08024664825
8386	0.9817999666	0.08023871821
8387	0.9817999666	0.08023012848
8388	0.9817945804	0.08022067598
8389	0.9818053528	0.08021516075
8390	0.9817999666	0.08020640029
8391	0.9817891942	0.08019670613
8392	0.9817999666	0.08018649856
8393	0.9817891942	0.08017791694
8394	0.9817945804	0.08016761982
8395	0.9817838079	0.08015779957
8396	0.9817730355	0.08015002113
8397	0.981810739	0.08014019624
8398	0.981810739	0.08013191578
8399	0.9818268977	0.08012248888
8400	0.9818268977	0.08011460872
8401	0.9818161253	0.08010551182
8402	0.9818322839	0.080096159
8403	0.9818538288	0.08008765656
8404	0.9818646012	0.08007893443
8405	0.9818753737	0.08007022582
8406	0.9818538288	0.08006102919
8407	0.9818268977	0.08005266871
8408	0.9818322839	0.08004212823
8409	0.9818484426	0.08003293551
8410	0.9818376701	0.08002558902
8411	0.9818376701	0.08001711401
8412	0.9818753737	0.08000785
8413	0.9818646012	0.07999837272
8414	0.981859215	0.07999149087
8415	0.9818807599	0.07998280486
8416	0.9818753737	0.07997765696
8417	0.9819023048	0.07996899383
8418	0.9818969185	0.07995983146
8419	0.981907691	0.07995271548
8420	0.9819238496	0.0799443708
8421	0.9819346221	0.07993584067
8422	0.9819130772	0.07992649205
8423	0.9819292359	0.07991722506
8424	0.9819400083	0.07990637506
8425	0.9819346221	0.07989617103
8426	0.9819292359	0.07988769491
8427	0.981956167	0.07987826321
8428	0.9819507807	0.07986823344
8429	0.9819723256	0.07985840349
8430	0.9819669394	0.07985023859
8431	0.9819884843	0.07984328977
8432	0.9819884843	0.07983377729
8433	0.9819938705	0.07982542805
8434	0.9820100291	0.07981765168
8435	0.9820046429	0.07980727348
8436	0.9819938705	0.07979845238
8437	0.9820100291	0.07978999073
8438	0.981983098	0.07978129225
8439	0.9820046429	0.07977393346
8440	0.9820261878	0.07976350076
8441	0.9820369602	0.07975440224
8442	0.9820423465	0.07974656592
8443	0.9820369602	0.07974039693
8444	0.9820477327	0.07973165193
8445	0.9820369602	0.07972156361
8446	0.9820423465	0.07971293264
8447	0.9820369602	0.07970451842
8448	0.9820261878	0.07969709169
8449	0.9820531189	0.07968708058
8450	0.9820746638	0.07967926866
8451	0.9820423465	0.07967170087
8452	0.9820638913	0.0796621931
8453	0.982031574	0.07965262827
8454	0.9820531189	0.07964518459
8455	0.9820638913	0.07963426648
8456	0.9820908224	0.07962461108
8457	0.9820962086	0.07961698908
8458	0.9820854362	0.07960960558
8459	0.98208005	0.07960125526
8460	0.98208005	0.0795921578
8461	0.9820908224	0.07958368996
8462	0.9820962086	0.0795746945
8463	0.9820962086	0.07956738957
8464	0.9820962086	0.0795589492
8465	0.9820854362	0.07955100268
8466	0.9820746638	0.07954502027
8467	0.9820962086	0.07953601358
8468	0.9821177535	0.0795263452
8469	0.9821177535	0.07951866862
8470	0.9821069811	0.07950948278
8471	0.9821015949	0.07950085193
8472	0.9821069811	0.07949127458
8473	0.9821177535	0.07948220549
8474	0.9821500708	0.07947210547
8475	0.9821446846	0.07946467215
8476	0.9821392984	0.07945550991
8477	0.982155457	0.07944721599
8478	0.9821608433	0.0794389436
8479	0.9821446846	0.07942932813
8480	0.9821608433	0.07942120984
8481	0.9821608433	0.07941172769
8482	0.9821608433	0.07940222369
8483	0.9821500708	0.07939232878
8484	0.9821608433	0.07938207336
8485	0.9821662295	0.0793735286
8486	0.9821823881	0.07936410382
8487	0.9821985468	0.07935749795
8488	0.9821770019	0.07934815418
8489	0.9821770019	0.0793397375
8490	0.9821931606	0.07933239545
8491	0.9821877744	0.07932399776
8492	0.9821931606	0.07931526099
8493	0.9822200917	0.07930532497
8494	0.9822147055	0.07929727623
8495	0.9822200917	0.07928701945
8496	0.9822416365	0.07927767559
8497	0.9822631814	0.07926893304
8498	0.9822793401	0.07926049412
8499	0.9822901125	0.07925247165
8500	0.9822954987	0.07924430999
8501	0.9822954987	0.079234764
8502	0.9823062712	0.07922547662
8503	0.9822954987	0.07921656598
8504	0.9822901125	0.07920947647
8505	0.9822954987	0.07919930384
8506	0.9823116574	0.07919162812
8507	0.9823116574	0.07918127635
8508	0.9822954987	0.07917376637
8509	0.982300885	0.07916539829
8510	0.9823062712	0.07915618946
8511	0.9823116574	0.07914712326
8512	0.982327816	0.07913849524
8513	0.982327816	0.07913033645
8514	0.9823439747	0.07912318666
8515	0.9823439747	0.07911582074
8516	0.9823709058	0.07910731239
8517	0.9823601334	0.07909921732
8518	0.9823655196	0.07909025117
8519	0.9823601334	0.0790807087
8520	0.9823493609	0.07907544243
8521	0.9823439747	0.0790670441
8522	0.9823655196	0.07906003046
8523	0.9823655196	0.07905144529
8524	0.9823816782	0.07904269597
8525	0.9823924507	0.07903480967
8526	0.9823870645	0.07902893113
8527	0.9824032231	0.07902024926
8528	0.9824032231	0.07901265407
8529	0.9824086093	0.07900382533
8530	0.9823978369	0.07899379045
8531	0.9824032231	0.07898575082
8532	0.9824032231	0.07897855912
8533	0.9824086093	0.07897183654
8534	0.9824301542	0.07896197107
8535	0.9824086093	0.07895233398
8536	0.9824086093	0.07894514462
8537	0.9823978369	0.07893700679
8538	0.9824139956	0.07892924475
8539	0.9824355404	0.07891809096
8540	0.9824355404	0.07891075579
8541	0.9824193818	0.07890321964
8542	0.9824086093	0.07889524112
8543	0.9824193818	0.07888614472
8544	0.9824032231	0.07887785173
8545	0.9824301542	0.07886905113
8546	0.9824355404	0.07886155368
8547	0.9824463129	0.07885343605
8548	0.9824355404	0.07884494745
8549	0.9824301542	0.07883513737
8550	0.9824355404	0.07882581199
8551	0.9824516991	0.07881665256
8552	0.9824678577	0.07881022944
8553	0.9824786302	0.07880004955
8554	0.9824570853	0.07879220476
8555	0.9824570853	0.07878377095
8556	0.9824570853	0.07877584751
8557	0.9824624715	0.07876811807
8558	0.9824786302	0.07875976842
8559	0.982473244	0.07874883445
8560	0.9824894026	0.07874002576
8561	0.9824947888	0.07873237543
8562	0.9824840164	0.07872376131
8563	0.9825001751	0.07871316631
8564	0.9825055613	0.07870550295
8565	0.9825109475	0.07869828826
8566	0.9825217199	0.07868876305
8567	0.9825271061	0.07868001598
8568	0.9825271061	0.0786704194
8569	0.9825324924	0.07866186442
8570	0.9825217199	0.0786546815
8571	0.9825378786	0.07864717915
8572	0.9825540372	0.07863733409
8573	0.9825540372	0.07862684013
8574	0.9825648097	0.07861807771
8575	0.982548651	0.0786101173
8576	0.9825324924	0.07860009785
8577	0.9825378786	0.07859019419
8578	0.9825378786	0.07858230925
8579	0.9825540372	0.07857382176
8580	0.982548651	0.07856430496
8581	0.9825540372	0.07855617025
8582	0.9825648097	0.07854748449
8583	0.9825648097	0.07853793232
8584	0.9825755821	0.07852870692
8585	0.9825755821	0.07851821334
8586	0.9826025132	0.07850952955
8587	0.9825863546	0.07850170688
8588	0.9825701959	0.07849408779
8589	0.9825809683	0.07848563014
8590	0.9825917408	0.07847640702
8591	0.9826025132	0.07846879811
8592	0.982597127	0.07846134797
8593	0.9825863546	0.07845247119
8594	0.9826132856	0.07844575174
8595	0.9826186719	0.07843680424
8596	0.9825917408	0.07842803329
8597	0.9826240581	0.07842007116
8598	0.9826132856	0.07841165135
8599	0.9826294443	0.07840443363
8600	0.982645603	0.07839560232
8601	0.9826348305	0.07838622245
8602	0.9826509892	0.07837809107
8603	0.9826779203	0.07836900921
8604	0.9826725341	0.07835937755
8605	0.9826833065	0.07835060281
8606	0.9826779203	0.07834155976
8607	0.9826671478	0.0783327425
8608	0.9826725341	0.07832346416
8609	0.9826617616	0.07831540823
8610	0.9826779203	0.078307826
8611	0.9826779203	0.07830003541
8612	0.9826833065	0.07828959972
8613	0.9826833065	0.07828128307
8614	0.9826940789	0.07827231937
8615	0.9826994651	0.07826240192
8616	0.9826940789	0.07825425299
8617	0.9826671478	0.0782463454
8618	0.9826833065	0.07823737835
8619	0.9826886927	0.07823005557
8620	0.9826994651	0.07822008295
8621	0.9826833065	0.07821296845
8622	0.9827048514	0.07820370698
8623	0.9827156238	0.07819554115
8624	0.9827102376	0.07818670698
8625	0.9827048514	0.07817847961
8626	0.9826994651	0.07817012312
8627	0.9826994651	0.07816126334
8628	0.9826886927	0.07815286241
8629	0.9827102376	0.07814398801
8630	0.9827156238	0.07813667753
8631	0.9827317825	0.07812834142
8632	0.9827587136	0.07811920992
8633	0.9827587136	0.07811062874
8634	0.9827533273	0.07810199458
8635	0.9827587136	0.0780931618
8636	0.9827587136	0.07808524319
8637	0.9827587136	0.07807520482
8638	0.982769486	0.07806513618
8639	0.9827856446	0.07805723183
8640	0.9827856446	0.07804787403
8641	0.9827910309	0.07803889574
8642	0.9827910309	0.07803027491
8643	0.9828071895	0.07802357439
8644	0.9827964171	0.07801409208
8645	0.9828018033	0.0780052407
8646	0.9827910309	0.07799779638
8647	0.9828071895	0.07798826771
8648	0.9828071895	0.07797965674
8649	0.982817962	0.07797189145
8650	0.982817962	0.07796395628
8651	0.9828341206	0.07795553868
8652	0.9828233482	0.07794537586
8653	0.9828287344	0.07793591721
8654	0.9828233482	0.0779300903
8655	0.9828341206	0.0779242735
8656	0.9828556655	0.07791327562
8657	0.9828556655	0.07790590164
8658	0.9828502793	0.07789732211
8659	0.9828825966	0.07788886887
8660	0.9828825966	0.07787970974
8661	0.9828664379	0.07787056392
8662	0.9828556655	0.07786201189
8663	0.9828664379	0.07785681571
8664	0.9828664379	0.07784668503
8665	0.9828825966	0.07783734482
8666	0.9828718242	0.07782899711
8667	0.9828879828	0.07782154535
8668	0.982893369	0.07781281036
8669	0.982893369	0.07780427374
8670	0.9828987552	0.07779374135
8671	0.982893369	0.07778459708
8672	0.982893369	0.07777539949
8673	0.9828987552	0.0777661562
8674	0.9828879828	0.07775894884
8675	0.9828772104	0.07775233363
8676	0.982893369	0.0777438555
8677	0.9828987552	0.07773514689
8678	0.9828987552	0.07772567865
8679	0.9829203001	0.07771646451
8680	0.9829203001	0.07770924096
8681	0.9829526174	0.07769924355
8682	0.9829633899	0.07769059383
8683	0.9829580037	0.07768323368
8684	0.9829472312	0.07767380994
8685	0.9829526174	0.07766455593
8686	0.9829364588	0.07765526075
8687	0.9829310726	0.0776461571
8688	0.9829310726	0.07763793653
8689	0.9829472312	0.07763030779
8690	0.9829526174	0.07762098992
8691	0.9829580037	0.07761377491
8692	0.9829472312	0.07760492756
8693	0.9829472312	0.07759499221
8694	0.9829364588	0.07758852421
8695	0.9829256863	0.077580765
8696	0.9829310726	0.07757239373
8697	0.9829472312	0.07756516911
8698	0.9829472312	0.07755644183
8699	0.9829687761	0.07754916538
8700	0.9829687761	0.07754206058
8701	0.9829795485	0.07753418245
8702	0.9829741623	0.07752450711
8703	0.9829741623	0.07751560136
8704	0.9829795485	0.07750664306
8705	0.9829849347	0.07749801404
8706	0.9829795485	0.07748913764
8707	0.9829795485	0.07747891838
8708	0.9829687761	0.07747014133
8709	0.9829741623	0.07746349632
8710	0.9829795485	0.07745724834
8711	0.982990321	0.07744967163
8712	0.9829849347	0.07744194318
8713	0.9830064796	0.07743242287
8714	0.9830118658	0.07742303514
8715	0.9830226383	0.07741379231
8716	0.9830226383	0.07740560336
8717	0.9830441832	0.07739697338
8718	0.9830334107	0.07738931963
8719	0.9830387969	0.07738027521
8720	0.9830495694	0.07737269274
8721	0.9830603418	0.07736603572
8722	0.983065728	0.07735631058
8723	0.983065728	0.07735059692
8724	0.9830603418	0.07734289372
8725	0.9830818867	0.07733529546
8726	0.9830711142	0.07732608115
8727	0.9830818867	0.0773180953
8728	0.9830926591	0.07731107679
8729	0.9830765005	0.07730333985
8730	0.9830872729	0.07729342446
8731	0.9831034316	0.07728432473
8732	0.9830926591	0.07727700809
8733	0.9831088178	0.07726634437
8734	0.9831195902	0.07725842561
8735	0.9831357489	0.07725000414
8736	0.9831411351	0.07723947929
8737	0.9831572937	0.07723097519
8738	0.98316268	0.07722385166
8739	0.98316268	0.07721529184
8740	0.9831411351	0.07720632755
8741	0.9831465213	0.07719692952
8742	0.9831788386	0.07718739784
8743	0.9831734524	0.07718015825
8744	0.9831788386	0.07717311168
8745	0.9831788386	0.07716523917
8746	0.9831788386	0.07715642181
8747	0.9831788386	0.07714886203
8748	0.9832057697	0.07714213831
8749	0.9831896111	0.07713339527
8750	0.9832273146	0.0771239152
8751	0.9832219284	0.07711422838
8752	0.9832273146	0.07710522783
8753	0.9832273146	0.07709660882
8754	0.9832273146	0.07708661779
8755	0.9832219284	0.0770770204
8756	0.9832219284	0.07707089249
8757	0.9832273146	0.0770623452
8758	0.9832111559	0.07705303471
8759	0.9832219284	0.07704492086
8760	0.9832165422	0.07703588033
8761	0.9832434732	0.07702695075
8762	0.9832488595	0.07701934778
8763	0.9832327008	0.07701118807
8764	0.9832273146	0.07700339873
8765	0.9832488595	0.07699262222
8766	0.983238087	0.07698400041
8767	0.9832327008	0.07697670516
8768	0.9832488595	0.07696775822
8769	0.9832434732	0.07695958225
8770	0.9832434732	0.07695165501
8771	0.9832327008	0.07694254313
8772	0.9832434732	0.07693359166
8773	0.9832542457	0.07692730663
8774	0.9832434732	0.07691997351
8775	0.9832488595	0.07691253794
8776	0.9832650181	0.07690410379
8777	0.9832542457	0.0768945089
8778	0.9832704043	0.07688649393
8779	0.9832650181	0.07687804782
8780	0.9832704043	0.07687202008
8781	0.9832757906	0.07686235614
8782	0.9832757906	0.07685256676
8783	0.9832919492	0.07684297087
8784	0.9832973354	0.07683594206
8785	0.9833081079	0.07682741986
8786	0.9833081079	0.07681948863
8787	0.9833134941	0.07681331755
8788	0.9833188803	0.0768050321
8789	0.983286563	0.07679432974
8790	0.9833027217	0.07678405914
8791	0.9833134941	0.07677569522
8792	0.9833188803	0.07676644506
8793	0.9833296528	0.07675812964
8794	0.9833188803	0.07674918299
8795	0.983335039	0.07674225446
8796	0.9833296528	0.07673498589
8797	0.9833404252	0.07672601805
8798	0.9833511976	0.07671747476
8799	0.983335039	0.07670950575
8800	0.9833404252	0.07670298276
8801	0.9833511976	0.07669520694
8802	0.9833673563	0.07668798486
8803	0.9833565838	0.07667907569
8804	0.9833619701	0.07667194953
8805	0.9833889012	0.07666374588
8806	0.9833942874	0.07665690596
8807	0.9833942874	0.07664928896
8808	0.9833996736	0.07664115528
8809	0.9834050598	0.07663371151
8810	0.9834050598	0.07662630147
8811	0.9834050598	0.07661877826
8812	0.983410446	0.07661075396
8813	0.9833942874	0.07660244339
8814	0.983410446	0.07659317399
8815	0.9834212185	0.07658511602
8816	0.9834427633	0.07657911789
8817	0.9834535358	0.0765687769
8818	0.9834373771	0.07655853642
8819	0.9834427633	0.07655134559
8820	0.9834212185	0.07654483125
8821	0.9834266047	0.07653580264
8822	0.9834212185	0.07652594868
8823	0.9834481496	0.07651787893
8824	0.9834481496	0.07650994749
8825	0.9834427633	0.07650046154
8826	0.9834535358	0.07649353554
8827	0.983458922	0.07648449591
8828	0.9834535358	0.07647632826
8829	0.9834481496	0.07646743763
8830	0.9834319909	0.07645967098
8831	0.9834535358	0.07645003641
8832	0.9834643082	0.07644031122
8833	0.9834696944	0.07643213028
8834	0.9834696944	0.07642463766
8835	0.9834750807	0.07641950888
8836	0.9834535358	0.07641170172
8837	0.9834912393	0.076401781
8838	0.9835127842	0.07639331443
8839	0.9835127842	0.07638536988
8840	0.9835397153	0.07637683675
8841	0.9835343291	0.07636838479
8842	0.9835181704	0.07636032688
8843	0.9835397153	0.0763509221
8844	0.9835343291	0.07634282562
8845	0.9835504877	0.0763346017
8846	0.9835504877	0.07632490499
8847	0.9835666464	0.07631798721
8848	0.9835504877	0.0763092101
8849	0.9835451015	0.07629965597
8850	0.9835451015	0.07629108
8851	0.9835504877	0.07628331049
8852	0.9835558739	0.07627479322
8853	0.9835720326	0.07626696179
8854	0.9835774188	0.07625803852
8855	0.9835720326	0.07625083007
8856	0.983582805	0.07624175749
8857	0.9835720326	0.0762342203
8858	0.9835774188	0.07622774393
8859	0.9835881913	0.07621954855
8860	0.9835935775	0.07621148528
8861	0.9835935775	0.07620290043
8862	0.9835935775	0.07619417804
8863	0.9836097361	0.07618811914
8864	0.9836151223	0.07618160569
8865	0.9836151223	0.07617200444
8866	0.9836205086	0.07616355626
8867	0.9836205086	0.07615722249
8868	0.9836151223	0.07614807384
8869	0.9836151223	0.07614099429
8870	0.9836205086	0.07613147704
8871	0.983631281	0.07612301086
8872	0.9836474397	0.07611346626
8873	0.9836528259	0.07610433186
8874	0.9836474397	0.07609770894
8875	0.9836528259	0.07608707984
8876	0.9836635983	0.07607848259
8877	0.9836582121	0.07606948752
8878	0.9836635983	0.07606099837
8879	0.9836474397	0.07605264701
8880	0.9836582121	0.07604451025
8881	0.9836474397	0.07603637542
8882	0.9836420534	0.07603066137
8883	0.9836689845	0.07602184355
8884	0.9836582121	0.07601242117
8885	0.9836743708	0.07600339125
8886	0.9836905294	0.07599501409
8887	0.9836905294	0.07598795888
8888	0.9836851432	0.07597931273
8889	0.9836689845	0.07597291805
8890	0.9836905294	0.07596366877
8891	0.9836851432	0.07595567418
8892	0.9836743708	0.07594801664
8893	0.9836905294	0.07593789485
8894	0.983679757	0.07593032277
8895	0.983679757	0.07592343719
8896	0.9836743708	0.07591799708
8897	0.9836743708	0.07591015836
8898	0.9836743708	0.0759008427
8899	0.9836905294	0.07589274312
8900	0.9837013018	0.07588427531
8901	0.9837013018	0.07587654925
8902	0.9837066881	0.07586857282
8903	0.9837066881	0.07585984065
8904	0.9837013018	0.07585046897
8905	0.9837120743	0.07584315933
8906	0.9837174605	0.07583540372
8907	0.9837336192	0.07582614719
8908	0.9837443916	0.07581685554
8909	0.9837443916	0.07580890593
8910	0.9837390054	0.07580110528
8911	0.9837336192	0.07579280827
8912	0.9837390054	0.07578506934
8913	0.9837443916	0.07577636988
8914	0.9837390054	0.07576781237
8915	0.9837390054	0.07575944152
8916	0.9837605503	0.07574993429
8917	0.9837497778	0.07574156481
8918	0.9837605503	0.07573450063
8919	0.9837820951	0.07572667608
8920	0.9837767089	0.07571674055
8921	0.9837820951	0.07570860688
8922	0.9837928676	0.07570130508
8923	0.9837928676	0.07569449657
8924	0.9838090262	0.07568517666
8925	0.9838090262	0.07567741316
8926	0.9838090262	0.07567015841
8927	0.9838090262	0.07566160339
8928	0.98380364	0.07565198512
8929	0.9838144124	0.07564266717
8930	0.9838144124	0.07563384673
8931	0.98380364	0.07562736179
8932	0.9838197987	0.07561955795
8933	0.9838251849	0.07561326242
8934	0.9838251849	0.07560469849
8935	0.983852116	0.07559771583
8936	0.983852116	0.07559086148
8937	0.9838359573	0.07558207467
8938	0.9838359573	0.07557276582
8939	0.9838251849	0.07556244197
8940	0.9838305711	0.07555421346
8941	0.9838144124	0.07554521196
8942	0.9838413435	0.07553564602
8943	0.9838575022	0.07552694764
8944	0.9838413435	0.0755183108
8945	0.9838575022	0.07551054961
8946	0.9838790471	0.07550162889
8947	0.9838844333	0.07549269906
8948	0.9838682746	0.07548424723
8949	0.9838898195	0.07547560749
8950	0.9838682746	0.07546739338
8951	0.9838790471	0.07545925357
8952	0.9838898195	0.07544997236
8953	0.9838790471	0.07544198934
8954	0.9838844333	0.07543392197
8955	0.9839005919	0.07542750509
8956	0.9838898195	0.07541900293
8957	0.9838952057	0.07541143699
8958	0.9838952057	0.07540272113
8959	0.9839382955	0.07539445619
8960	0.9839329093	0.07538589937
8961	0.9839382955	0.07537617358
8962	0.9839221368	0.07536735069
8963	0.9839436817	0.0753597067
8964	0.9839382955	0.07535058409
8965	0.9839382955	0.07534377119
8966	0.9839436817	0.07533597987
8967	0.983927523	0.07532928754
8968	0.9839544541	0.07531998657
8969	0.9839544541	0.07531134913
8970	0.9839598404	0.07530237542
8971	0.9839382955	0.07529572465
8972	0.9839598404	0.07528829671
8973	0.9839652266	0.07528100984
8974	0.9839706128	0.07527215289
8975	0.9839544541	0.07526406885
8976	0.9839544541	0.07525645655
8977	0.9839490679	0.07524893579
8978	0.9839544541	0.0752395408
8979	0.9839706128	0.07523055131
8980	0.9839975439	0.07522338647
8981	0.9839813852	0.07521463442
8982	0.9839975439	0.07520905845
8983	0.9839813852	0.07520113048
8984	0.9839975439	0.07519250044
8985	0.9840029301	0.07518509729
8986	0.9839921577	0.07517729529
8987	0.9839867714	0.07516971957
8988	0.9839867714	0.07516154352
8989	0.9840029301	0.07515373568
8990	0.9839921577	0.07514559649
8991	0.9840029301	0.07513721353
8992	0.984024475	0.07512682698
8993	0.9840190888	0.07511690275
8994	0.9840137025	0.07510808201
8995	0.984024475	0.07510146084
8996	0.9840083163	0.07509597258
8997	0.9839867714	0.07508914944
8998	0.9840083163	0.07508184379
8999	0.9840137025	0.0750742866
9000	0.9840190888	0.07506567084
9001	0.984024475	0.07505715734
9002	0.9840621785	0.07504636632
9003	0.9840837234	0.07503728787
9004	0.9840837234	0.07502941803
9005	0.9840944958	0.07502076755
9006	0.9840837234	0.07501487771
9007	0.9840837234	0.07500660372
9008	0.9840621785	0.07499895201
9009	0.9840891096	0.07498932674
9010	0.9840944958	0.07498122301
9011	0.9841160407	0.07497481004
9012	0.9841160407	0.07496519168
9013	0.9841106545	0.07495841991
9014	0.9841214269	0.07494966394
9015	0.9841160407	0.07494099667
9016	0.9841052683	0.07493132008
9017	0.9840944958	0.07492258188
9018	0.984099882	0.07491602617
9019	0.9841106545	0.07490851106
9020	0.9841214269	0.07490066291
9021	0.9841268131	0.07489159992
9022	0.9841321994	0.07488432982
9023	0.9841052683	0.07487489917
9024	0.9841160407	0.07486862049
9025	0.9841214269	0.07486110187
9026	0.9841214269	0.07485248438
9027	0.9841321994	0.0748441024
9028	0.9841321994	0.07483719604
9029	0.9841375856	0.07483001626
9030	0.9841591304	0.07482093926
9031	0.9841645167	0.07481165943
9032	0.9841645167	0.07480341446
9033	0.9841645167	0.07479402769
9034	0.9841806753	0.07478642128
9035	0.9841752891	0.07477704002
9036	0.9842022202	0.07476780804
9037	0.9842129926	0.07475956059
9038	0.9842022202	0.07475216716
9039	0.9842022202	0.07474716421
9040	0.9842183789	0.07473883281
9041	0.9842237651	0.07473204973
9042	0.9842399237	0.07472394027
9043	0.9842291513	0.07471707789
9044	0.9842506962	0.07470894668
9045	0.9842291513	0.07470056424
9046	0.9842291513	0.07469260958
9047	0.9842291513	0.07468462445
9048	0.9842506962	0.07467667718
9049	0.9842560824	0.07466787254
9050	0.9842345375	0.07465935086
9051	0.9842399237	0.07465207453
9052	0.9842291513	0.07464364208
9053	0.9842237651	0.07463484112
9054	0.9842291513	0.07462586867
9055	0.9842183789	0.0746162189
9056	0.9842291513	0.07460731049
9057	0.9842291513	0.07459988966
9058	0.9842237651	0.07459221203
9059	0.9842129926	0.07458483249
9060	0.9842291513	0.0745773636
9061	0.9842453099	0.07457155769
9062	0.9842291513	0.07456445325
9063	0.9842345375	0.07455637597
9064	0.9842614686	0.07454839943
9065	0.9842453099	0.07453958738
9066	0.9842668548	0.07453208102
9067	0.9842614686	0.07452361882
9068	0.9842560824	0.07451491635
9069	0.9842668548	0.07450688278
9070	0.984272241	0.0744998662
9071	0.9842883997	0.07449279837
9072	0.984272241	0.07448348016
9073	0.9842830135	0.07447616535
9074	0.9842830135	0.07446876358
9075	0.9843153308	0.07446237686
9076	0.9843314895	0.07445605818
9077	0.9843261032	0.07444960295
9078	0.9843368757	0.07444025208
9079	0.9843422619	0.07443059251
9080	0.9843422619	0.07442144315
9081	0.9843476481	0.07441529412
9082	0.9843368757	0.07440664199
9083	0.9843368757	0.07439812101
9084	0.9843261032	0.07439004561
9085	0.9843314895	0.07438266664
9086	0.9843314895	0.07437499576
9087	0.9843153308	0.07436697414
9088	0.9843261032	0.0743584447
9089	0.9843422619	0.07435015849
9090	0.9843368757	0.07434309996
9091	0.9843530343	0.07433465652
9092	0.9843745792	0.0743258456
9093	0.9843530343	0.07431643621
9094	0.9843530343	0.07430841408
9095	0.9843476481	0.07430053883
9096	0.9843530343	0.07429414286
9097	0.9843476481	0.07428730557
9098	0.9843584205	0.07427994727
9099	0.984369193	0.07427084962
9100	0.9843961241	0.07426347596
9101	0.9844015103	0.07425680293
9102	0.9843961241	0.07424957042
9103	0.9843907379	0.0742422414
9104	0.9844068965	0.07423418443
9105	0.9844068965	0.07422577838
9106	0.9844015103	0.07421687291
9107	0.9844068965	0.07421222769
9108	0.9844230552	0.07420443465
9109	0.9844284414	0.07419665528
9110	0.9844392138	0.07418912125
9111	0.984417669	0.07418221813
9112	0.9844284414	0.07417354074
9113	0.9844338276	0.07416647073
9114	0.984417669	0.07415777369
9115	0.9844284414	0.07414904493
9116	0.9844446	0.07413990356
9117	0.9844499863	0.07413118995
9118	0.9844499863	0.07412380229
9119	0.9844499863	0.0741154109
9120	0.9844499863	0.07410997131
9121	0.9844446	0.07410264856
9122	0.9844499863	0.07409435235
9123	0.9844338276	0.0740876785
9124	0.9844607587	0.0740786461
9125	0.9844661449	0.07406957626
9126	0.9844769174	0.07406134199
9127	0.9844715311	0.07405377161
9128	0.9844715311	0.07404583791
9129	0.9844661449	0.07403943716
9130	0.9844553725	0.0740321892
9131	0.9844661449	0.07402549561
9132	0.9844876898	0.07401737825
9133	0.9844823036	0.07400950837
9134	0.9844876898	0.07400256622
9135	0.9844823036	0.0739953635
9136	0.9844661449	0.07398636466
9137	0.9844769174	0.07397898538
9138	0.9844769174	0.07397086003
9139	0.9844823036	0.07396258234
9140	0.9844715311	0.07395632891
9141	0.9844984622	0.0739500894
9142	0.9844769174	0.07394034405
9143	0.9844876898	0.07393173821
9144	0.984493076	0.0739254705
9145	0.9844715311	0.07391710427
9146	0.9844823036	0.07391140502
9147	0.9844661449	0.07390408572
9148	0.9844769174	0.07389569381
9149	0.9844823036	0.07388547052
9150	0.9844984622	0.07387657891
9151	0.9845038485	0.07386928611
9152	0.9844876898	0.0738617635
9153	0.9845038485	0.07385372619
9154	0.9845200071	0.0738452746
9155	0.9845092347	0.07383641248
9156	0.9845038485	0.07382880673
9157	0.9845253933	0.07381930475
9158	0.9845307795	0.07381163414
9159	0.9845307795	0.07380215999
9160	0.9845253933	0.07379326243
9161	0.9845630969	0.07378631383
9162	0.9845684831	0.07377850618
9163	0.984590028	0.07377195325
9164	0.9845630969	0.07376313392
9165	0.9845738693	0.07375767184
9166	0.9845954142	0.07374877059
9167	0.984590028	0.073739265
9168	0.9845846417	0.07373166221
9169	0.9845954142	0.07372261294
9170	0.9845846417	0.07371547188
9171	0.9846008004	0.07370606594
9172	0.9846008004	0.07369661338
9173	0.984590028	0.07369162317
9174	0.9846223453	0.07368284593
9175	0.9846277315	0.07367573878
9176	0.9846331177	0.07366636321
9177	0.9846277315	0.07365817024
9178	0.9846223453	0.07364967981
9179	0.9846331177	0.07364206339
9180	0.9846277315	0.07363389962
9181	0.9846277315	0.07362466835
9182	0.9846331177	0.07361643206
9183	0.9846492764	0.07360856222
9184	0.9846438901	0.07360223867
9185	0.9846492764	0.07359369791
9186	0.9846546626	0.07358613491
9187	0.9846762075	0.07357738838
9188	0.9846815937	0.07356747597
9189	0.9846869799	0.07355965533
9190	0.9846869799	0.07355310796
9191	0.9846923661	0.07354508854
9192	0.9846815937	0.07353611508
9193	0.9846869799	0.07352889258
9194	0.9847192972	0.07351905941
9195	0.9847085248	0.07351006035
9196	0.9847192972	0.0735024113
9197	0.984713911	0.07349506774
9198	0.9847192972	0.07348743916
9199	0.9847085248	0.07347956244
9200	0.9847085248	0.07347218389
9201	0.9847192972	0.0734645294
